checkTime,arrivalTime,price
2014-6-3 22:1,2014-07-10,2302
2014-6-17 22:1,2014-07-13,4257
2014-6-3 22:1,2014-07-12,2302
2014-5-27 16:1,2014-07-09,2299
2014-6-18 4:1,2014-07-13,4257
2014-6-4 4:1,2014-07-10,2302
2014-6-18 10:1,2014-07-13,4257
2014-6-4 4:1,2014-07-12,2302
2014-5-27 16:1,2014-07-11,2299
2014-6-18 16:1,2014-07-13,4257
2014-6-4 10:1,2014-07-10,2302
2014-6-18 22:1,2014-07-13,4952
2014-6-4 10:1,2014-07-12,2302
2014-5-28 4:1,2014-07-09,2299
2014-6-19 4:1,2014-07-13,4257
2014-6-4 16:1,2014-07-10,2302
2014-6-19 10:1,2014-07-13,4952
2014-6-4 16:1,2014-07-12,2302
2014-5-28 4:1,2014-07-11,2299
2014-6-19 16:1,2014-07-13,5160
2014-6-4 22:1,2014-07-10,2302
2014-6-19 22:1,2014-07-13,4257
2014-6-4 22:1,2014-07-12,2302
2014-5-28 10:1,2014-07-09,2299
2014-6-20 4:1,2014-07-13,4257
2014-6-5 4:1,2014-07-10,2302
2014-6-20 10:1,2014-07-13,4257
2014-6-5 4:1,2014-07-12,2302
2014-5-28 10:1,2014-07-11,2299
2014-6-20 16:1,2014-07-13,3706
2014-6-5 10:1,2014-07-10,2302
2014-6-20 22:1,2014-07-13,3706
2014-6-5 10:1,2014-07-12,2302
2014-5-28 16:1,2014-07-09,2299
2014-6-21 4:1,2014-07-13,3706
2014-6-5 16:1,2014-07-10,2302
2014-6-21 10:1,2014-07-13,3706
2014-6-5 16:1,2014-07-12,2302
2014-5-28 16:1,2014-07-11,2299
2014-6-21 16:1,2014-07-13,3706
2014-6-5 22:1,2014-07-10,2302
2014-6-21 22:1,2014-07-13,3706
2014-6-5 22:1,2014-07-12,2302
2014-5-28 22:1,2014-07-09,2299
2014-6-22 4:1,2014-07-13,3706
2014-6-6 4:1,2014-07-10,2302
2014-6-22 10:1,2014-07-13,3706
2014-6-6 4:1,2014-07-12,2302
2014-5-28 22:1,2014-07-11,2299
2014-6-22 16:1,2014-07-13,3706
2014-6-6 10:1,2014-07-10,2302
2014-6-22 22:1,2014-07-13,3707
2014-6-6 10:1,2014-07-12,2302
2014-5-29 4:1,2014-07-09,2299
2014-6-23 4:1,2014-07-13,3707
2014-6-6 16:1,2014-07-10,2302
2014-6-23 10:1,2014-07-13,3707
2014-6-6 16:1,2014-07-12,2302
2014-5-29 4:1,2014-07-11,2299
2014-6-23 16:1,2014-07-13,3707
2014-6-6 22:1,2014-07-10,2302
2014-6-24 4:1,2014-07-13,3707
2014-6-6 22:1,2014-07-12,2302
2014-5-29 10:1,2014-07-09,2299
2014-6-24 10:1,2014-07-13,3707
2014-6-7 4:1,2014-07-10,2302
2014-6-24 16:1,2014-07-13,3707
2014-6-7 4:1,2014-07-12,2302
2014-5-29 10:1,2014-07-11,2299
2014-6-24 22:1,2014-07-13,3707
2014-6-7 10:1,2014-07-10,2302
2014-6-25 4:1,2014-07-13,3707
2014-6-7 10:1,2014-07-12,2302
2014-5-29 16:1,2014-07-09,2299
2014-6-25 10:1,2014-07-13,3707
2014-6-7 16:1,2014-07-10,2302
2014-6-25 16:1,2014-07-13,4260
2014-6-7 16:1,2014-07-12,2302
2014-5-29 16:1,2014-07-11,2299
2014-6-25 22:1,2014-07-13,4260
2014-6-7 22:1,2014-07-10,2302
2014-6-26 4:1,2014-07-13,4260
2014-6-7 22:1,2014-07-12,2302
2014-5-29 22:1,2014-07-09,2299
2014-6-26 10:1,2014-07-13,4260
2014-6-8 4:1,2014-07-10,2302
2014-6-26 16:1,2014-07-13,4260
2014-6-8 4:1,2014-07-12,2302
2014-5-29 22:1,2014-07-11,2299
2014-6-26 22:1,2014-07-13,4260
2014-6-8 10:1,2014-07-10,2302
2014-6-27 4:1,2014-07-13,4260
2014-6-8 10:1,2014-07-12,2302
2014-5-30 4:1,2014-07-09,2299
2014-6-27 10:1,2014-07-13,4260
2014-6-8 16:1,2014-07-10,2302
2014-6-27 16:1,2014-07-13,4260
2014-6-8 16:1,2014-07-12,2302
2014-5-30 4:1,2014-07-11,2299
2014-6-27 22:1,2014-07-13,4260
2014-6-8 22:1,2014-07-10,2299
2014-6-28 4:1,2014-07-13,4260
2014-6-8 22:1,2014-07-12,2299
2014-5-30 10:1,2014-07-09,2299
2014-6-28 10:1,2014-07-13,4260
2014-6-9 4:1,2014-07-10,2299
2014-6-28 16:1,2014-07-13,4260
2014-6-9 4:1,2014-07-12,2299
2014-5-30 10:1,2014-07-11,2299
2014-6-28 22:1,2014-07-13,4260
2014-6-9 10:1,2014-07-10,2299
2014-6-29 4:1,2014-07-13,3707
2014-6-9 10:1,2014-07-12,2299
2014-5-30 16:1,2014-07-09,2299
2014-6-29 10:1,2014-07-13,3707
2014-6-9 16:1,2014-07-10,2299
2014-6-29 16:1,2014-07-13,4260
2014-6-9 16:1,2014-07-12,2299
