checkTime,arrivalTime,price
2014-6-6 4:10,2014-07-10,1903
2014-6-22 16:9,2014-07-14,4328
2014-6-6 4:10,2014-07-12,2555
2014-6-6 4:10,2014-07-13,3184
2014-5-28 22:12,2014-07-08,1901
2014-6-22 22:12,2014-07-14,4328
2014-6-6 10:9,2014-07-09,1903
2014-6-6 10:9,2014-07-10,1903
2014-6-23 4:10,2014-07-14,4328
2014-6-6 10:9,2014-07-12,2555
2014-6-6 10:9,2014-07-13,3184
2014-5-28 22:12,2014-07-11,1901
2014-6-23 10:9,2014-07-14,4329
2014-6-6 16:9,2014-07-09,1903
2014-6-6 16:9,2014-07-10,1903
2014-6-23 16:9,2014-07-14,4329
2014-6-6 16:9,2014-07-12,2555
2014-6-6 16:9,2014-07-13,3184
2014-5-29 4:10,2014-07-08,1901
2014-6-23 22:12,2014-07-14,4329
2014-6-6 22:12,2014-07-09,1903
2014-6-6 22:12,2014-07-10,1903
2014-6-24 4:10,2014-07-14,4329
2014-6-6 22:12,2014-07-12,2555
2014-6-6 22:12,2014-07-13,3184
2014-5-29 4:10,2014-07-11,1901
2014-6-24 10:9,2014-07-14,4329
2014-6-7 4:10,2014-07-09,1903
2014-6-7 4:10,2014-07-10,1903
2014-6-24 16:9,2014-07-14,4329
2014-6-7 4:10,2014-07-12,2555
2014-6-7 4:10,2014-07-13,3184
2014-5-29 10:9,2014-07-08,1901
2014-6-24 22:12,2014-07-14,4329
2014-6-7 10:9,2014-07-09,1903
2014-6-7 10:9,2014-07-10,1903
2014-6-25 4:10,2014-07-14,4329
2014-6-7 10:9,2014-07-12,2555
2014-6-7 10:9,2014-07-13,3184
2014-5-29 10:9,2014-07-11,1901
2014-6-25 10:9,2014-07-14,4329
2014-6-7 16:9,2014-07-09,1903
2014-6-7 16:9,2014-07-10,1903
2014-6-25 16:9,2014-07-14,4329
2014-6-7 16:9,2014-07-12,2555
2014-6-7 16:9,2014-07-13,3184
2014-5-29 16:9,2014-07-08,1901
2014-6-25 22:12,2014-07-14,4329
2014-6-7 22:12,2014-07-09,1903
2014-6-7 22:12,2014-07-10,1903
2014-6-26 4:10,2014-07-14,4329
2014-6-7 22:12,2014-07-12,2555
2014-6-7 22:12,2014-07-13,3184
2014-5-29 16:9,2014-07-11,1901
2014-6-26 10:9,2014-07-14,4329
2014-6-8 4:10,2014-07-09,1903
2014-6-8 4:10,2014-07-10,1903
2014-6-26 16:9,2014-07-14,4329
2014-6-8 4:10,2014-07-12,2555
2014-6-8 4:10,2014-07-13,3184
2014-5-29 22:12,2014-07-08,1901
2014-6-26 22:12,2014-07-14,4329
2014-6-8 10:9,2014-07-09,1903
2014-6-8 10:9,2014-07-10,1903
2014-6-27 4:10,2014-07-14,4329
2014-6-8 10:9,2014-07-12,2555
2014-6-8 10:9,2014-07-13,3184
2014-5-29 22:12,2014-07-11,1901
2014-6-27 10:9,2014-07-14,4329
2014-6-8 16:9,2014-07-09,1903
2014-6-8 16:9,2014-07-10,1903
2014-6-27 16:9,2014-07-14,4329
2014-6-8 16:9,2014-07-12,2555
2014-6-8 16:9,2014-07-13,3184
2014-5-30 4:10,2014-07-08,1901
2014-6-27 22:12,2014-07-14,4329
2014-6-8 22:12,2014-07-09,1903
2014-6-8 22:12,2014-07-10,1903
2014-6-28 4:10,2014-07-14,4329
2014-6-8 22:12,2014-07-12,2555
2014-6-8 22:12,2014-07-13,3184
2014-5-30 4:10,2014-07-11,1901
2014-6-28 10:9,2014-07-14,4329
2014-6-9 4:10,2014-07-09,2093
2014-6-9 4:10,2014-07-10,1901
2014-6-28 16:9,2014-07-14,4329
