checkTime,arrivalTime,price
2014-5-27 22:1,2014-07-12,2506
2014-5-27 22:1,2014-07-13,2506
2014-5-24 4:1,2014-07-11,2506
2014-6-4 10:2,2014-07-14,3688
2014-5-28 4:1,2014-07-09,2069
2014-5-28 4:1,2014-07-10,2506
2014-6-4 16:1,2014-07-14,3688
2014-5-28 4:1,2014-07-12,2506
2014-5-28 4:1,2014-07-13,2506
2014-5-24 10:2,2014-07-08,2069
2014-6-4 22:1,2014-07-14,3688
2014-5-28 10:2,2014-07-09,2069
2014-5-28 10:2,2014-07-10,2506
2014-6-5 4:1,2014-07-14,3688
2014-5-28 10:2,2014-07-12,2506
2014-5-28 10:2,2014-07-13,2506
2014-5-24 10:2,2014-07-11,2506
2014-6-5 10:2,2014-07-14,3688
2014-5-28 16:1,2014-07-09,2069
2014-5-28 16:1,2014-07-10,2506
2014-6-5 22:1,2014-07-14,3688
2014-5-28 16:1,2014-07-12,2506
2014-5-28 16:1,2014-07-13,2506
2014-5-24 16:1,2014-07-08,2241
2014-6-6 4:1,2014-07-14,3688
2014-5-28 22:1,2014-07-09,2069
2014-5-28 22:1,2014-07-10,2506
2014-6-6 10:2,2014-07-14,3688
2014-5-28 22:1,2014-07-12,2506
2014-5-28 22:1,2014-07-13,2506
2014-5-24 16:1,2014-07-11,2506
2014-6-6 16:1,2014-07-14,3688
2014-5-29 4:1,2014-07-09,2069
2014-5-29 4:1,2014-07-10,2506
2014-6-6 22:1,2014-07-14,3688
2014-5-29 4:1,2014-07-12,2506
2014-5-29 4:1,2014-07-13,2506
2014-5-24 22:1,2014-07-08,2241
2014-6-7 4:1,2014-07-14,3688
2014-5-29 10:2,2014-07-09,2069
2014-5-29 10:2,2014-07-10,2506
2014-6-7 10:2,2014-07-14,3688
2014-5-29 10:2,2014-07-12,2506
2014-5-29 10:2,2014-07-13,2506
2014-5-24 22:1,2014-07-11,2506
2014-6-7 16:1,2014-07-14,3688
2014-5-29 16:1,2014-07-09,2069
2014-5-29 16:1,2014-07-10,2506
2014-6-7 22:1,2014-07-14,3688
2014-5-29 16:1,2014-07-12,2506
2014-5-29 16:1,2014-07-13,2506
2014-5-25 4:1,2014-07-08,2241
2014-6-8 4:1,2014-07-14,3688
2014-5-29 22:1,2014-07-09,2069
2014-5-29 22:1,2014-07-10,2506
2014-6-8 10:2,2014-07-14,3688
2014-5-29 22:1,2014-07-12,2506
