checkTime,arrivalTime,price
2014-6-5 16:5,2014-07-09,3556
2014-6-21 16:5,2014-07-09,3553
2014-6-21 16:5,2014-07-10,4467
2014-6-21 16:5,2014-07-11,3553
2014-6-21 16:5,2014-07-12,5085
2014-6-5 16:5,2014-07-11,3002
2014-6-21 22:5,2014-07-09,3553
2014-6-21 22:5,2014-07-10,4467
2014-6-21 22:5,2014-07-11,3553
2014-6-21 22:5,2014-07-12,5085
2014-6-5 22:5,2014-07-09,3556
2014-6-22 4:6,2014-07-09,3553
2014-6-22 4:6,2014-07-10,4467
2014-6-22 4:6,2014-07-11,3553
2014-6-22 4:6,2014-07-12,5085
2014-6-5 22:5,2014-07-11,3002
2014-6-22 10:5,2014-07-09,3553
2014-6-22 10:5,2014-07-10,4467
2014-6-22 10:5,2014-07-11,4243
2014-6-22 10:5,2014-07-12,5085
2014-6-6 4:6,2014-07-09,3556
2014-6-22 16:5,2014-07-09,3553
2014-6-22 16:5,2014-07-10,4467
2014-6-22 16:5,2014-07-11,4243
2014-6-22 16:5,2014-07-12,5085
2014-6-6 4:6,2014-07-11,3002
2014-6-22 22:5,2014-07-09,3552
2014-6-22 22:5,2014-07-10,4465
2014-6-22 22:5,2014-07-11,4242
2014-6-22 22:5,2014-07-12,5084
2014-6-6 10:5,2014-07-09,3556
2014-6-23 4:6,2014-07-09,3552
2014-6-23 4:6,2014-07-10,3775
2014-6-23 4:6,2014-07-11,4242
2014-6-23 4:6,2014-07-12,5084
2014-6-6 10:5,2014-07-11,3556
2014-6-23 10:5,2014-07-09,3552
2014-6-23 10:5,2014-07-10,3567
2014-6-23 10:5,2014-07-11,4242
2014-6-23 10:5,2014-07-12,5084
2014-6-6 16:5,2014-07-09,3556
2014-6-23 16:5,2014-07-09,3552
2014-6-23 16:5,2014-07-10,3567
2014-6-23 16:5,2014-07-11,4242
2014-6-23 16:5,2014-07-12,5084
