checkTime,arrivalTime,price
2014-5-30 4:4,2014-07-10,5717
2014-6-8 10:6,2014-07-14,21649
2014-5-30 4:4,2014-07-13,21173
2014-5-25 4:4,2014-07-12,8106
2014-6-8 16:5,2014-07-14,21649
2014-5-30 10:6,2014-07-09,5903
2014-5-30 10:6,2014-07-10,5717
2014-6-8 22:5,2014-07-14,21648
2014-5-30 10:6,2014-07-13,21173
2014-5-25 10:6,2014-07-08,7387
2014-6-9 4:4,2014-07-14,21890
2014-5-30 16:5,2014-07-09,5903
2014-5-30 16:5,2014-07-10,5717
2014-6-9 10:6,2014-07-14,21890
2014-5-30 16:5,2014-07-13,21173
2014-5-25 10:6,2014-07-12,8106
2014-6-9 16:5,2014-07-14,21890
2014-5-30 22:5,2014-07-09,5903
2014-5-30 22:5,2014-07-10,5717
2014-6-9 22:5,2014-07-14,21890
2014-5-30 22:5,2014-07-13,21173
2014-5-25 16:5,2014-07-08,7387
2014-6-10 4:4,2014-07-14,22185
2014-5-31 4:4,2014-07-09,5903
2014-5-31 4:4,2014-07-10,5717
2014-6-10 10:6,2014-07-14,22185
2014-5-31 4:4,2014-07-13,21173
2014-5-25 16:5,2014-07-12,8106
2014-6-10 16:5,2014-07-14,21890
2014-5-31 10:6,2014-07-09,6145
2014-5-31 10:6,2014-07-10,5717
2014-6-10 22:5,2014-07-14,21890
2014-5-31 10:6,2014-07-13,21173
2014-5-25 22:5,2014-07-08,7387
2014-6-11 4:4,2014-07-14,22185
2014-5-31 16:5,2014-07-09,6145
2014-5-31 16:5,2014-07-10,5717
2014-6-11 10:6,2014-07-14,22185
2014-5-31 16:5,2014-07-13,21173
2014-5-25 22:5,2014-07-12,8106
2014-6-11 16:5,2014-07-14,22185
2014-5-31 22:5,2014-07-09,6145
2014-5-31 22:5,2014-07-10,5717
2014-6-11 22:5,2014-07-14,22185
2014-5-31 22:5,2014-07-13,21173
2014-5-26 4:4,2014-07-08,7397
2014-6-12 4:4,2014-07-14,22185
2014-6-1 4:4,2014-07-09,5903
2014-6-1 4:4,2014-07-10,5717
2014-6-12 10:6,2014-07-14,22185
2014-6-1 4:4,2014-07-13,21173
2014-5-26 4:4,2014-07-12,8116
2014-6-12 16:5,2014-07-14,22185
2014-6-1 10:6,2014-07-09,5903
2014-6-1 10:6,2014-07-10,5717
2014-6-12 22:5,2014-07-14,22185
2014-6-1 10:6,2014-07-13,21173
2014-5-26 10:6,2014-07-08,7397
2014-6-13 4:4,2014-07-14,22185
2014-6-1 16:5,2014-07-09,5903
2014-6-1 16:5,2014-07-10,5717
2014-6-13 10:6,2014-07-14,22185
2014-6-1 16:5,2014-07-13,21173
2014-5-26 10:6,2014-07-12,8116
2014-6-13 16:5,2014-07-14,22185
2014-6-1 22:5,2014-07-09,5903
2014-6-1 22:5,2014-07-10,5717
2014-6-13 22:5,2014-07-14,22185
2014-6-1 22:5,2014-07-13,21173
2014-5-26 16:5,2014-07-08,7397
2014-6-14 4:4,2014-07-14,22185
2014-6-2 4:4,2014-07-09,5903
2014-6-2 4:4,2014-07-10,5716
2014-6-14 10:6,2014-07-14,22185
2014-6-2 4:4,2014-07-13,21173
2014-5-26 16:5,2014-07-12,8116
2014-6-14 16:5,2014-07-14,22185
2014-6-2 10:6,2014-07-09,5903
2014-6-2 10:6,2014-07-10,5716
2014-6-14 22:5,2014-07-14,22185
2014-6-2 10:6,2014-07-13,21173
2014-5-26 22:5,2014-07-08,7397
2014-6-15 4:4,2014-07-14,22185
2014-6-2 16:5,2014-07-09,5903
2014-6-2 16:5,2014-07-10,5716
2014-6-15 10:6,2014-07-14,22185
2014-6-2 16:5,2014-07-13,21173
2014-5-26 22:5,2014-07-12,8116
2014-6-15 16:5,2014-07-14,22185
2014-6-2 22:5,2014-07-09,5903
2014-6-2 22:5,2014-07-10,5716
2014-6-15 22:5,2014-07-14,22193
2014-6-2 22:5,2014-07-13,21173
2014-5-27 4:4,2014-07-08,7397
2014-6-16 4:4,2014-07-14,22193
2014-6-3 4:4,2014-07-09,5903
2014-6-3 4:4,2014-07-10,5716
2014-6-16 10:6,2014-07-14,22193
2014-6-3 4:4,2014-07-13,21173
2014-5-27 4:4,2014-07-12,8116
2014-6-16 16:5,2014-07-14,21764
2014-6-3 10:6,2014-07-09,5903
